,name,year_start,college,fame,YEAR,G,POS,TRB%,STL%,BLK%,PTS,AST%,division
1950,Antonio Burks,2005,University of Memphis,0,2005.0,24.0,PG,3.3,3.2,0.4,73.0,21.9,1
1951,Antonio Burks,2005,University of Memphis,0,2006.0,57.0,PG,3.9,2.0,0.0,113.0,22.1,1
1952,Kevin Burleson,2006,University of Minnesota,0,2006.0,39.0,PG,4.4,3.9,0.5,70.0,20.8,1
1953,Scott Burrell,1994,University of Connecticut,0,1994.0,51.0,SF,9.5,2.4,1.3,244.0,11.1,1
1954,Scott Burrell,1994,University of Connecticut,0,1995.0,65.0,SF,10.8,2.0,1.4,750.0,12.6,1
1955,Scott Burrell,1994,University of Connecticut,0,1996.0,20.0,SF,8.6,2.0,1.4,263.0,10.5,1
1956,Scott Burrell,1994,University of Connecticut,0,1997.0,57.0,SF,10.1,1.6,1.5,294.0,12.1,1
1957,Scott Burrell,1994,University of Connecticut,0,1997.0,28.0,SF,9.9,1.6,1.7,151.0,12.2,1
1958,Scott Burrell,1994,University of Connecticut,0,1997.0,29.0,SF,10.3,1.6,1.3,143.0,12.0,1
1959,Scott Burrell,1994,University of Connecticut,0,1998.0,80.0,SF,10.3,3.1,2.5,416.0,9.5,1
1960,Scott Burrell,1994,University of Connecticut,0,1999.0,32.0,SF,9.3,3.0,1.1,212.0,10.7,1
1961,Scott Burrell,1994,University of Connecticut,0,2000.0,74.0,SF,10.6,2.6,2.3,451.0,8.6,1
1962,Scott Burrell,1994,University of Connecticut,0,2001.0,4.0,SF,4.2,3.9,0.0,17.0,4.6,1
1963,Willie Burton,1991,University of Minnesota,0,1991.0,76.0,SF,7.6,1.8,0.8,915.0,8.5,1
1964,Willie Burton,1991,University of Minnesota,0,1992.0,68.0,SF,8.6,1.4,1.4,762.0,12.0,1
1965,Willie Burton,1991,University of Minnesota,0,1993.0,26.0,SF,8.9,1.5,2.4,204.0,5.4,1
1966,Willie Burton,1991,University of Minnesota,0,1994.0,53.0,SF,11.1,1.3,2.0,371.0,8.9,1
1967,Willie Burton,1991,University of Minnesota,0,1995.0,53.0,SF,6.1,1.1,0.9,812.0,10.4,1
1968,Willie Burton,1991,University of Minnesota,0,1997.0,24.0,SF,6.4,1.2,0.6,148.0,4.8,1
1969,Willie Burton,1991,University of Minnesota,0,1998.0,13.0,SF,12.1,2.5,3.3,27.0,4.3,1
1970,Willie Burton,1991,University of Minnesota,0,1999.0,3.0,SF,19.7,0.0,0.0,4.0,0.0,1
1971,Steve Burtt,1985,Iona College,0,1985.0,47.0,SG,3.8,2.3,0.5,197.0,6.8,1
1972,Steve Burtt,1985,Iona College,0,1988.0,19.0,SG,4.6,1.5,0.9,171.0,20.1,1
1973,Steve Burtt,1985,Iona College,0,1992.0,31.0,SG,5.2,2.2,0.6,187.0,24.0,1
1974,Steve Burtt,1985,Iona College,0,1993.0,4.0,SG,4.8,2.8,0.0,29.0,31.3,1
1975,Don Buse,1973,University of Evansville,0,1982.0,82.0,PG,4.8,3.2,0.6,797.0,22.5,1
1976,Don Buse,1973,University of Evansville,0,1983.0,41.0,PG,4.7,3.3,0.2,194.0,23.4,1
1977,Don Buse,1973,University of Evansville,0,1984.0,76.0,PG,5.0,3.0,0.0,381.0,29.4,1
1978,Don Buse,1973,University of Evansville,0,1985.0,65.0,PG,3.7,1.9,0.1,218.0,25.7,1
1979,Caron Butler,2003,University of Connecticut,0,2003.0,78.0,SF,8.0,2.6,0.9,1201.0,14.1,1
1980,Caron Butler,2003,University of Connecticut,0,2004.0,68.0,SF,9.4,2.0,0.5,623.0,10.8,1
1981,Caron Butler,2003,University of Connecticut,0,2005.0,77.0,SF,9.2,2.1,0.6,1195.0,9.3,1
1982,Caron Butler,2003,University of Connecticut,0,2006.0,75.0,SF,10.0,2.4,0.5,1318.0,12.1,1
1983,Caron Butler,2003,University of Connecticut,0,2007.0,63.0,SF,10.8,2.8,0.5,1203.0,15.9,1
1984,Caron Butler,2003,University of Connecticut,0,2008.0,58.0,SF,9.8,3.0,0.7,1180.0,21.9,1
1985,Caron Butler,2003,University of Connecticut,0,2009.0,67.0,SG,9.4,2.2,0.6,1392.0,19.7,1
1986,Caron Butler,2003,University of Connecticut,0,2010.0,74.0,SF-SG,9.5,2.2,0.7,1206.0,9.2,1
1987,Caron Butler,2003,University of Connecticut,0,2010.0,47.0,SF,9.8,1.9,0.6,796.0,9.6,1
1988,Caron Butler,2003,University of Connecticut,0,2010.0,27.0,SG,8.9,2.7,0.7,410.0,8.5,1
1989,Caron Butler,2003,University of Connecticut,0,2011.0,29.0,SF,8.0,1.7,0.7,436.0,9.1,1
1990,Caron Butler,2003,University of Connecticut,0,2012.0,63.0,SF,7.3,1.5,0.4,753.0,6.8,1
1991,Caron Butler,2003,University of Connecticut,0,2013.0,78.0,SF,7.1,1.4,0.5,813.0,6.5,1
1992,Caron Butler,2003,University of Connecticut,0,2014.0,56.0,SF,9.2,1.7,1.0,587.0,9.6,1
1993,Caron Butler,2003,University of Connecticut,0,2014.0,34.0,SF,11.0,1.5,1.1,374.0,11.9,1
1994,Caron Butler,2003,University of Connecticut,0,2014.0,22.0,SF,6.7,2.0,0.8,213.0,6.4,1
1995,Caron Butler,2003,University of Connecticut,0,2015.0,78.0,SF,6.6,1.4,0.2,460.0,7.3,1
1996,Caron Butler,2003,University of Connecticut,0,2016.0,17.0,SF,6.8,2.5,0.5,63.0,8.3,1
1997,Greg Butler,1989,Stanford University,0,1989.0,33.0,C,11.1,0.3,0.8,56.0,1.8,1
1998,Jimmy Butler,2012,Marquette University,0,2012.0,42.0,SG,8.7,1.6,1.0,109.0,5.7,1
1999,Jimmy Butler,2012,Marquette University,0,2013.0,82.0,SF,8.8,2.0,1.1,705.0,8.6,1
2000,Jimmy Butler,2012,Marquette University,0,2014.0,67.0,SG,7.2,2.6,1.1,878.0,11.1,1
2001,Jimmy Butler,2012,Marquette University,0,2015.0,65.0,SG,8.2,2.3,1.0,1301.0,14.4,1
2002,Jimmy Butler,2012,Marquette University,0,2016.0,67.0,SG,7.6,2.2,1.3,1399.0,21.4,1
2003,Jimmy Butler,2012,Marquette University,0,2017.0,76.0,SF,9.0,2.6,0.9,1816.0,24.8,1
2004,Mitchell Butler,1994,"University of California, Los Angeles",0,1994.0,75.0,SG,10.0,2.0,0.9,518.0,8.9,1
2005,Mitchell Butler,1994,"University of California, Los Angeles",0,1995.0,76.0,SG,6.3,2.0,0.5,597.0,8.8,1
2006,Mitchell Butler,1994,"University of California, Los Angeles",0,1996.0,61.0,SG,8.1,2.4,1.0,237.0,11.1,1
2007,Mitchell Butler,1994,"University of California, Los Angeles",0,1997.0,49.0,SG,6.8,1.5,0.3,148.0,10.0,1
2008,Mitchell Butler,1994,"University of California, Los Angeles",0,1998.0,18.0,SG,6.6,2.1,0.0,37.0,13.7,1
2009,Mitchell Butler,1994,"University of California, Los Angeles",0,1999.0,31.0,SG,6.7,2.0,0.8,168.0,10.8,1
2010,Mitchell Butler,1994,"University of California, Los Angeles",0,2002.0,11.0,SG,9.1,0.0,0.8,29.0,8.6,1
2011,Mitchell Butler,1994,"University of California, Los Angeles",0,2004.0,41.0,SG,7.2,2.1,0.5,134.0,9.7,1
2012,Rasual Butler,2003,La Salle University,0,2003.0,72.0,SG,7.1,0.8,2.2,540.0,11.4,1
2013,Rasual Butler,2003,La Salle University,0,2004.0,45.0,SF,5.3,0.8,1.5,304.0,6.6,1
2014,Rasual Butler,2003,La Salle University,0,2005.0,65.0,SF,7.3,0.8,1.8,420.0,8.1,1
2015,Rasual Butler,2003,La Salle University,0,2006.0,79.0,SF,7.4,0.9,2.0,685.0,3.7,1
2016,Rasual Butler,2003,La Salle University,0,2007.0,81.0,SF,6.7,1.0,1.9,818.0,4.7,1
2017,Rasual Butler,2003,La Salle University,0,2008.0,51.0,SF,6.7,0.9,1.9,252.0,5.9,1
2018,Rasual Butler,2003,La Salle University,0,2009.0,82.0,SF,6.3,1.1,2.0,922.0,4.8,1
2019,Rasual Butler,2003,La Salle University,0,2010.0,82.0,SF,5.1,0.7,1.9,979.0,6.8,1
2020,Rasual Butler,2003,La Salle University,0,2011.0,47.0,SG,5.9,0.5,1.5,222.0,5.3,1
2021,Rasual Butler,2003,La Salle University,0,2011.0,41.0,SG,6.0,0.6,1.6,206.0,5.5,1
2022,Rasual Butler,2003,La Salle University,0,2012.0,34.0,SF,8.5,0.8,0.9,110.0,6.8,1
2023,Rasual Butler,2003,La Salle University,0,2014.0,50.0,SG,6.1,1.0,1.8,136.0,7.4,1
2024,Rasual Butler,2003,La Salle University,0,2015.0,75.0,SF,7.4,1.0,1.2,580.0,6.5,1
2025,Rasual Butler,2003,La Salle University,0,2016.0,46.0,SF,7.4,1.5,4.1,124.0,7.7,1
2026,Dwight Buycks,2014,Marquette University,0,2014.0,14.0,PG,9.2,2.9,0.0,43.0,10.6,1
2027,Dwight Buycks,2014,Marquette University,0,2015.0,6.0,PG,5.4,1.2,0.0,52.0,18.4,1
2028,Derrick Byars,2012,Vanderbilt University,0,2012.0,2.0,PF,17.1,2.8,0.0,10.0,3.7,1
2029,Andrew Bynum,2006,Unknown,0,2007.0,82.0,C,15.8,0.3,5.4,637.0,8.2,0
2030,Andrew Bynum,2006,Unknown,0,2010.0,65.0,C,15.3,0.9,3.6,977.0,5.8,0
2031,Andrew Bynum,2006,Unknown,0,2012.0,60.0,C,18.7,0.7,4.0,1123.0,7.4,0
2032,Will Bynum,2006,Georgia Institute of Technology,0,2006.0,15.0,PG,4.1,2.2,0.0,54.0,19.2,1
2033,Will Bynum,2006,Georgia Institute of Technology,0,2009.0,57.0,PG,5.5,2.3,0.2,410.0,35.3,1
2034,Will Bynum,2006,Georgia Institute of Technology,0,2010.0,63.0,PG,5.2,1.8,0.4,628.0,28.2,1
2035,Will Bynum,2006,Georgia Institute of Technology,0,2011.0,61.0,PG,4.0,2.5,0.3,482.0,28.6,1
2036,Will Bynum,2006,Georgia Institute of Technology,0,2012.0,36.0,PG,6.5,2.4,0.5,204.0,22.4,1
2037,Will Bynum,2006,Georgia Institute of Technology,0,2013.0,65.0,PG,4.6,2.0,0.3,636.0,34.8,1
2038,Will Bynum,2006,Georgia Institute of Technology,0,2014.0,56.0,PG,5.1,1.9,0.5,485.0,32.5,1
2039,Will Bynum,2006,Georgia Institute of Technology,0,2015.0,7.0,SG,5.0,0.8,1.2,22.0,42.2,1
2040,Marty Byrnes,1979,Syracuse University,0,1983.0,80.0,SF,7.2,1.3,0.2,391.0,15.1,1
2041,Zarko Cabarkapa,2004,Unknown,0,2004.0,49.0,PF,9.9,0.9,1.7,203.0,11.6,0
2042,Zarko Cabarkapa,2004,Unknown,0,2005.0,40.0,PF,11.7,1.1,0.7,238.0,9.0,0
2043,Zarko Cabarkapa,2004,Unknown,0,2005.0,37.0,PF,11.6,1.1,0.8,229.0,9.2,0
2044,Zarko Cabarkapa,2004,Unknown,0,2006.0,61.0,PF,12.3,1.3,1.0,199.0,6.5,0
2045,Jason Caffey,1996,University of Alabama,0,1996.0,57.0,PF,11.9,1.2,1.0,182.0,6.3,1
2046,Jason Caffey,1996,University of Alabama,0,1997.0,75.0,PF,12.1,0.9,0.5,549.0,9.3,1
2047,Jason Caffey,1996,University of Alabama,0,1998.0,80.0,PF,13.4,0.9,1.0,583.0,8.0,1
2048,Jason Caffey,1996,University of Alabama,0,1998.0,51.0,PF,14.0,1.0,1.7,268.0,8.0,1
2049,Jason Caffey,1996,University of Alabama,0,1998.0,29.0,PF,12.8,0.9,0.3,315.0,8.0,1
2050,Jason Caffey,1996,University of Alabama,0,1999.0,35.0,PF,12.5,1.5,0.8,308.0,3.6,1
2051,Jason Caffey,1996,University of Alabama,0,2000.0,71.0,PF,11.7,1.4,0.7,852.0,9.1,1
2052,Jason Caffey,1996,University of Alabama,0,2002.0,23.0,PF,10.2,0.8,1.3,99.0,6.7,1
2053,Michael Cage,1985,San Diego State University,0,1986.0,78.0,PF,14.7,1.9,1.2,521.0,7.1,1
2054,Michael Cage,1985,San Diego State University,0,1987.0,80.0,PF,17.3,1.6,1.3,1255.0,6.6,1
2055,Michael Cage,1985,San Diego State University,0,1988.0,72.0,PF,18.8,1.6,1.2,1046.0,6.2,1
2056,Michael Cage,1985,San Diego State University,0,1989.0,80.0,PF,16.9,1.7,1.2,825.0,6.4,1
2057,Michael Cage,1985,San Diego State University,0,1991.0,82.0,C,15.6,2.0,1.8,522.0,5.4,1
2058,Michael Cage,1985,San Diego State University,0,1992.0,82.0,PF,17.1,2.0,1.4,720.0,5.1,1
2059,Michael Cage,1985,San Diego State University,0,1993.0,82.0,C,17.9,1.8,1.4,499.0,4.1,1
2060,Michael Cage,1985,San Diego State University,0,1994.0,82.0,C,15.4,2.3,1.6,378.0,3.5,1
2061,Michael Cage,1985,San Diego State University,0,1995.0,82.0,C,17.3,1.7,2.6,407.0,4.5,1
2062,Michael Cage,1985,San Diego State University,0,1996.0,82.0,C,18.4,1.9,2.7,490.0,3.3,1
2063,Michael Cage,1985,San Diego State University,0,1998.0,79.0,C,14.8,2.0,2.7,106.0,3.6,1
2064,Nick Calathes,2014,University of Florida,0,2014.0,71.0,SG,6.9,3.0,0.6,347.0,26.5,1
2065,Nick Calathes,2014,University of Florida,0,2015.0,58.0,SG,7.2,3.9,0.5,243.0,26.6,1
2066,Jose Calderon,2006,Unknown,0,2006.0,64.0,SG,5.8,1.5,0.2,349.0,29.1,0
2067,Jose Calderon,2006,Unknown,0,2007.0,77.0,PG,4.9,2.0,0.2,668.0,39.7,0
2068,Jose Calderon,2006,Unknown,0,2008.0,82.0,PG,5.6,1.9,0.2,922.0,42.3,0
2069,Jose Calderon,2006,Unknown,0,2009.0,68.0,PG,4.9,1.7,0.2,873.0,41.0,0
2070,Jose Calderon,2006,Unknown,0,2010.0,68.0,PG,4.6,1.3,0.3,699.0,33.8,0
2071,Jose Calderon,2006,Unknown,0,2011.0,68.0,PG,5.7,2.0,0.3,669.0,43.0,0
2072,Jose Calderon,2006,Unknown,0,2012.0,53.0,PG,5.2,1.4,0.1,555.0,44.2,0
2073,Jose Calderon,2006,Unknown,0,2013.0,73.0,PG,4.8,1.4,0.3,826.0,39.8,0
2074,Jose Calderon,2006,Unknown,0,2013.0,45.0,PG,5.0,1.2,0.4,500.0,43.7,0
2075,Jose Calderon,2006,Unknown,0,2013.0,28.0,PG,4.5,1.8,0.2,326.0,34.1,0
2076,Jose Calderon,2006,Unknown,0,2014.0,81.0,PG,4.5,1.4,0.4,925.0,22.4,0
2077,Jose Calderon,2006,Unknown,0,2015.0,42.0,PG,5.6,1.3,0.0,382.0,25.6,0
2078,Jose Calderon,2006,Unknown,0,2016.0,72.0,PG,6.2,1.6,0.3,544.0,22.4,0
2079,Jose Calderon,2006,Unknown,0,2017.0,41.0,PG,7.5,1.0,0.2,141.0,23.3,0
2080,Jose Calderon,2006,Unknown,0,2017.0,24.0,PG,7.9,1.2,0.3,80.0,24.7,0
2081,Jose Calderon,2006,Unknown,0,2017.0,17.0,PG,7.1,0.8,0.0,61.0,21.6,0
2082,Adrian Caldwell,1990,Lamar University,0,1991.0,42.0,PF,15.5,2.7,1.7,77.0,3.1,1
2083,Adrian Caldwell,1990,Lamar University,0,1997.0,45.0,PF,16.0,1.4,1.0,101.0,3.1,1
2084,Adrian Caldwell,1990,Lamar University,0,1997.0,18.0,PF,14.8,2.0,0.4,29.0,3.5,1
2085,Kentavious Caldwell-Pope,2014,University of Georgia,0,2014.0,80.0,SG,5.4,2.4,0.6,470.0,5.0,1
2086,Kentavious Caldwell-Pope,2014,University of Georgia,0,2015.0,82.0,SG,5.4,1.9,0.5,1043.0,6.8,1
2087,Kentavious Caldwell-Pope,2014,University of Georgia,0,2016.0,76.0,SG,5.5,2.0,0.5,1105.0,7.8,1
2088,Kentavious Caldwell-Pope,2014,University of Georgia,0,2017.0,76.0,SG,5.3,1.8,0.4,1047.0,11.2,1
2089,Demetrius Calip,1992,University of Michigan,0,1992.0,7.0,PG,4.9,0.9,0.0,11.0,28.2,1
2090,Rick Calloway,1991,University of Kansas,0,1991.0,64.0,SG,6.5,1.6,0.7,205.0,13.4,1
2091,Dexter Cambridge,1993,University of Texas at Austin,0,1993.0,53.0,SF,10.2,1.3,0.4,370.0,10.4,1
2092,Marcus Camby,1997,University of Massachusetts Amherst,0,1997.0,63.0,C,12.2,1.8,5.5,935.0,9.6,1
2093,Marcus Camby,1997,University of Massachusetts Amherst,0,1998.0,63.0,C,13.0,1.8,7.9,765.0,9.4,1
2094,Marcus Camby,1997,University of Massachusetts Amherst,0,2000.0,59.0,C,17.7,1.5,5.7,601.0,5.4,1
2095,Marcus Camby,1997,University of Massachusetts Amherst,0,2001.0,63.0,C,20.5,1.7,5.2,759.0,4.5,1
2096,Marcus Camby,1997,University of Massachusetts Amherst,0,2002.0,29.0,C,18.5,1.8,3.7,322.0,5.6,1
2097,Marcus Camby,1997,University of Massachusetts Amherst,0,2003.0,29.0,C,19.7,1.7,5.2,221.0,14.4,1
2098,Marcus Camby,1997,University of Massachusetts Amherst,0,2004.0,72.0,C,19.0,2.0,6.1,622.0,9.6,1
2099,Marcus Camby,1997,University of Massachusetts Amherst,0,2005.0,66.0,C,18.9,1.6,7.4,683.0,12.0,1
2100,Marcus Camby,1997,University of Massachusetts Amherst,0,2006.0,56.0,C,21.0,2.2,7.5,716.0,10.2,1
2101,Marcus Camby,1997,University of Massachusetts Amherst,0,2007.0,70.0,C,19.4,1.8,7.0,785.0,14.1,1
2102,Marcus Camby,1997,University of Massachusetts Amherst,0,2008.0,79.0,C,20.3,1.5,7.3,721.0,12.9,1
2103,Marcus Camby,1997,University of Massachusetts Amherst,0,2009.0,62.0,C,20.7,1.4,5.1,641.0,10.8,1
2104,Marcus Camby,1997,University of Massachusetts Amherst,0,2010.0,74.0,PF-C,22.2,2.2,4.8,556.0,12.3,1
2105,Marcus Camby,1997,University of Massachusetts Amherst,0,2010.0,51.0,PF,22.4,2.2,4.6,394.0,14.4,1
2106,Marcus Camby,1997,University of Massachusetts Amherst,0,2010.0,23.0,C,22.0,2.0,5.2,162.0,7.5,1
2107,Marcus Camby,1997,University of Massachusetts Amherst,0,2011.0,59.0,C,24.1,1.4,5.0,277.0,11.7,1
2108,Marcus Camby,1997,University of Massachusetts Amherst,0,2012.0,59.0,C,22.8,1.9,4.8,287.0,11.9,1
2109,Marcus Camby,1997,University of Massachusetts Amherst,0,2012.0,19.0,C,22.3,1.9,4.7,135.0,10.9,1
2110,Elden Campbell,1991,Clemson University,0,1992.0,81.0,C,12.8,1.5,5.2,578.0,4.6,1
2111,Elden Campbell,1991,Clemson University,0,1993.0,79.0,PF,12.2,1.9,4.0,606.0,4.5,1
2112,Elden Campbell,1991,Clemson University,0,1994.0,76.0,PF,12.5,1.4,4.1,934.0,5.7,1
2113,Elden Campbell,1991,Clemson University,0,1995.0,73.0,PF,11.9,1.7,4.4,913.0,6.8,1
2114,Elden Campbell,1991,Clemson University,0,1996.0,82.0,PF,13.4,1.7,5.5,1143.0,10.3,1
2115,Elden Campbell,1991,Clemson University,0,1997.0,77.0,PF,14.0,1.0,3.5,1148.0,8.6,1
2116,Elden Campbell,1991,Clemson University,0,1998.0,81.0,PF,14.4,1.0,4.0,816.0,6.9,1
2117,Elden Campbell,1991,Clemson University,0,1999.0,49.0,C,16.0,1.4,3.6,616.0,8.8,1
2118,Elden Campbell,1991,Clemson University,0,1999.0,32.0,C,15.7,1.8,3.6,490.0,10.1,1
2119,Elden Campbell,1991,Clemson University,0,2000.0,78.0,C,13.1,1.1,4.1,987.0,8.5,1
2120,Elden Campbell,1991,Clemson University,0,2001.0,78.0,PF,14.8,1.4,4.4,1022.0,8.1,1
2121,Elden Campbell,1991,Clemson University,0,2002.0,77.0,PF,14.0,1.5,4.6,1074.0,8.5,1
2122,Elden Campbell,1991,Clemson University,0,2003.0,56.0,C,12.1,2.0,3.3,343.0,9.9,1
2123,Elden Campbell,1991,Clemson University,0,2003.0,41.0,C,12.0,1.9,3.3,295.0,10.5,1
2124,Elden Campbell,1991,Clemson University,0,2005.0,40.0,C,14.0,1.1,1.4,120.0,8.0,1
2125,Elden Campbell,1991,Clemson University,0,2005.0,30.0,C,14.1,1.3,1.3,118.0,7.8,1
2126,Tony Campbell,1985,Ohio State University,0,1985.0,56.0,SF,7.4,2.0,0.3,316.0,5.1,1
2127,Tony Campbell,1985,Ohio State University,0,1986.0,82.0,SF,9.7,2.2,0.3,648.0,4.8,1
2128,Tony Campbell,1985,Ohio State University,0,1987.0,40.0,SF,9.4,1.7,0.2,138.0,7.9,1
2129,Tony Campbell,1985,Ohio State University,0,1988.0,13.0,SF,6.3,2.2,0.5,143.0,9.3,1
2130,Tony Campbell,1985,Ohio State University,0,1989.0,63.0,SF,9.2,2.3,0.4,388.0,8.5,1
2131,Tony Campbell,1985,Ohio State University,0,1990.0,82.0,SG,8.5,1.8,0.6,1903.0,12.4,1
2132,Tony Campbell,1985,Ohio State University,0,1991.0,77.0,SG,6.9,2.2,1.1,1678.0,12.4,1
2133,Tony Campbell,1985,Ohio State University,0,1992.0,78.0,SF,6.5,1.7,0.8,1307.0,14.8,1
2134,Tony Campbell,1985,Ohio State University,0,1993.0,58.0,SF,8.1,1.6,0.3,449.0,9.4,1
2135,Tony Campbell,1985,Ohio State University,0,1994.0,63.0,SF,8.6,2.1,0.8,555.0,11.4,1
2136,Tony Campbell,1985,Ohio State University,0,1994.0,22.0,SF,9.0,2.7,0.2,157.0,13.2,1
2137,Tony Campbell,1985,Ohio State University,0,1994.0,41.0,SF,8.5,1.8,1.1,398.0,10.6,1
2138,Tony Campbell,1985,Ohio State University,0,1995.0,78.0,SF,8.5,1.6,0.6,469.0,11.1,1
2139,Isaiah Canaan,2014,Murray State University,0,2014.0,22.0,PG,5.3,1.6,1.2,101.0,13.2,1
2140,Isaiah Canaan,2014,Murray State University,0,2015.0,47.0,PG,5.1,1.5,0.3,432.0,18.7,1
2141,Isaiah Canaan,2014,Murray State University,0,2015.0,25.0,PG,4.9,1.9,0.0,154.0,12.6,1
2142,Isaiah Canaan,2014,Murray State University,0,2015.0,22.0,PG,5.1,1.3,0.4,278.0,22.7,1
2143,Isaiah Canaan,2014,Murray State University,0,2016.0,77.0,SG,4.8,1.4,0.5,846.0,11.3,1
2144,Isaiah Canaan,2014,Murray State University,0,2017.0,39.0,SG,4.5,1.9,0.1,181.0,9.0,1
2145,Clint Capela,2015,Unknown,0,2016.0,77.0,C,18.5,2.0,5.2,542.0,5.1,0
2146,Brian Cardinal,2001,Purdue University,0,2001.0,15.0,PF,9.8,2.8,1.1,31.0,3.6,1
2147,Brian Cardinal,2001,Purdue University,0,2002.0,8.0,PF,8.2,1.2,0.0,17.0,8.0,1
2148,Brian Cardinal,2001,Purdue University,0,2003.0,5.0,PF,19.7,0.0,0.0,4.0,10.4,1
2149,Brian Cardinal,2001,Purdue University,0,2004.0,76.0,PF,10.9,2.2,0.9,733.0,10.7,1
2150,Brian Cardinal,2001,Purdue University,0,2005.0,58.0,PF,9.4,3.3,1.0,522.0,13.3,1
2151,Brian Cardinal,2001,Purdue University,0,2006.0,36.0,PF,8.3,3.2,0.0,124.0,14.2,1
2152,Brian Cardinal,2001,Purdue University,0,2007.0,28.0,PF,11.3,3.6,0.2,127.0,16.1,1
2153,Brian Cardinal,2001,Purdue University,0,2008.0,37.0,PF,12.2,1.1,0.3,124.0,7.4,1
2154,Brian Cardinal,2001,Purdue University,0,2009.0,64.0,PF,9.1,2.1,1.1,190.0,12.3,1
2155,Brian Cardinal,2001,Purdue University,0,2010.0,29.0,PF,6.1,1.7,0.8,48.0,12.3,1
2156,Brian Cardinal,2001,Purdue University,0,2011.0,56.0,SF,5.6,2.0,0.9,145.0,9.1,1
2157,Brian Cardinal,2001,Purdue University,0,2012.0,44.0,SF,6.9,1.5,0.6,43.0,8.3,1
2158,Rick Carlisle,1985,University of Virginia,0,1985.0,38.0,SG,6.5,0.8,0.0,67.0,17.5,1
2159,Rick Carlisle,1985,University of Virginia,0,1986.0,77.0,SG,5.6,1.2,0.3,199.0,16.8,1
2160,Rick Carlisle,1985,University of Virginia,0,1987.0,42.0,SG,5.7,1.3,0.0,80.0,14.4,1
2161,Rick Carlisle,1985,University of Virginia,0,1988.0,26.0,SG,3.6,2.6,1.2,74.0,22.2,1
2162,Rodney Carney,2007,University of Memphis,0,2007.0,67.0,SF,6.6,1.7,1.5,442.0,3.8,1
2163,Rodney Carney,2007,University of Memphis,0,2008.0,70.0,SF,8.5,2.0,1.8,409.0,5.0,1
2164,Rodney Carney,2007,University of Memphis,0,2009.0,67.0,SG,6.1,2.0,1.9,481.0,3.6,1
2165,Rodney Carney,2007,University of Memphis,0,2010.0,68.0,SG,9.4,1.5,1.8,319.0,6.7,1
2166,Rodney Carney,2007,University of Memphis,0,2011.0,27.0,SF,8.1,1.8,1.1,127.0,4.8,1
2167,Rodney Carney,2007,University of Memphis,0,2011.0,25.0,SF,8.0,1.7,1.2,125.0,4.9,1
2168,Antoine Carr,1985,Wichita State University,0,1985.0,62.0,PF,10.6,1.2,3.7,499.0,9.5,1
2169,Antoine Carr,1985,Wichita State University,0,1987.0,65.0,PF,12.1,1.0,4.1,342.0,7.2,1
2170,Antoine Carr,1985,Wichita State University,0,1988.0,80.0,PF,10.8,1.3,3.4,705.0,10.2,1
2171,Antoine Carr,1985,Wichita State University,0,1989.0,78.0,PF,10.0,1.0,2.5,582.0,8.6,1
2172,Antoine Carr,1985,Wichita State University,0,1990.0,77.0,PF,10.6,0.9,2.4,949.0,10.8,1
2173,Antoine Carr,1985,Wichita State University,0,1990.0,44.0,PF,10.7,0.9,2.6,335.0,9.3,1
2174,Antoine Carr,1985,Wichita State University,0,1990.0,33.0,PF,10.6,0.8,2.2,614.0,12.1,1
2175,Antoine Carr,1985,Wichita State University,0,1991.0,77.0,PF,9.4,0.9,2.5,1551.0,14.1,1
2176,Antoine Carr,1985,Wichita State University,0,1992.0,81.0,PF,10.1,0.9,3.2,881.0,5.1,1
2177,Antoine Carr,1985,Wichita State University,0,1993.0,71.0,PF,11.4,0.9,2.8,932.0,7.8,1
2178,Antoine Carr,1985,Wichita State University,0,1994.0,34.0,PF,6.2,1.0,3.1,198.0,5.1,1
2179,Antoine Carr,1985,Wichita State University,0,1995.0,78.0,C,9.9,0.7,3.3,746.0,6.2,1
2180,Antoine Carr,1985,Wichita State University,0,1996.0,80.0,SF,8.0,1.0,3.5,580.0,7.6,1
2181,Antoine Carr,1985,Wichita State University,0,1997.0,82.0,PF,8.3,0.9,3.6,603.0,8.2,1
2182,Antoine Carr,1985,Wichita State University,0,1999.0,18.0,PF,11.9,0.4,4.6,47.0,10.1,1
2183,Chris Carr,1996,Southern Illinois University,0,1996.0,60.0,SG,10.0,0.9,0.6,240.0,11.4,1
2184,Chris Carr,1996,Southern Illinois University,0,1997.0,55.0,SG,8.0,1.5,0.9,337.0,9.8,1
2185,Chris Carr,1996,Southern Illinois University,0,1998.0,51.0,SG,7.6,0.8,0.7,504.0,11.6,1
2186,Chris Carr,1996,Southern Illinois University,0,1999.0,39.0,SG,8.8,0.9,0.3,207.0,9.4,1
2187,Chris Carr,1996,Southern Illinois University,0,1999.0,11.0,SG,8.3,0.7,0.9,23.0,13.2,1
2188,Chris Carr,1996,Southern Illinois University,0,1999.0,28.0,SG,9.0,1.0,0.2,184.0,8.5,1
2189,Chris Carr,1996,Southern Illinois University,0,2000.0,57.0,SF-SG,8.6,1.4,0.9,531.0,15.0,1
2190,Chris Carr,1996,Southern Illinois University,0,2000.0,7.0,SG,9.2,0.0,1.0,39.0,6.6,1
